,Position,date,persName,roleName
1934,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1966-1969,Nigel D. Clive,"C.M.G., O.B.E., M.C., T.D."
1935,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1969-1971,Kenneth R. Crook,C.M.G.
1936,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1971-1975,Thomas C. Barker,
1937,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1976-1978,Sir Raymond W. Whitney,O.B.E.
1938,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1978-1980,James N. Allan,"C.M.G., C.B.E."
1939,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1980-1983,Keith G. MacInnes,C.M.G.
1940,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1983-1985,Sir Terence J. Clark,"K.B.E., C.M.G., C.V.O."
1941,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1985-1987,Peter R.M. Hinchcliffe,"C.M.G., C.V.O."
1942,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1987-1990,Richard J.S. Muir,C.M.G.
1943,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1990-1993,Anthony D. Harris,"C.M.G., L.V.O."
1944,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1993-1996,"Sir John C.J. Ramsden, Bt.",
1945,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),1996-2000,Peter J. Dun,
1946,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),2000-2003,John S. Buck,
1947,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),2003-2004,Paul D. Madden,C.M.G.
1948,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),2004-2006,Timothy P.N. Livesay,
1949,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),2006-2008,Jolyon R. Welsh,
1950,Head of Information Research Department (from 1948 until 1977 Overseas Information from 1977 until 1980; Information from 1980 until 2000; Public Diplomacy from 2000): responsible for provision of research material on special subjects),2008-2010,Richard de R. Morgan,
1951,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1957-1958,C. Cosmo B. Stewart,C.M.G.
1952,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1958-1959,Richard M.K. Slater,C.M.G.
1953,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1959-1962,John F. Brewis,"C.M.G., C.V.O."
1954,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1962-1964,Sir Donald A. Logan,K.C.M.G.
1955,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1964,Ronald A. Burroughs,C.M.G.
1956,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1964-1966,George S. Littlejohn Cook,
1957,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1966-1968,Bernard R. Curson,C.M.G.
1958,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1968-1970,Donald P.M.S. Cape,C.M.G.
1959,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1970-1972,Richard A. Fyjis-Walker,"C.M.G., C.V.O."
1960,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1972-1974,David N. Lane,C.M.G.
1961,Head of Information Administration Department (Information Executive Department from 1957 until 1965; disestablished in 1977),1974-1977,Colin G. Mays,C.M.G.
1962,Head of Guidance Department (from 1968),1968-1969,Geoge S. Littlejohn Cook,
1963,Head of Guidance Department (from 1968),1969-1970,Derek N. Brinson,C.M.G.
1964,Head of East-West Contacts Department (from 1968 until 1971; Cultural Exchange from 1971 until 1977; disestablished 1977),1968-1970,Robert Brash,C.M.G.
1965,Head of East-West Contacts Department (from 1968 until 1971; Cultural Exchange from 1971 until 1977; disestablished 1977),1970-1971,Stephen J. Whitwell,"C.M.G., M.C."
1966,Head of East-West Contacts Department (from 1968 until 1971; Cultural Exchange from 1971 until 1977; disestablished 1977),1971-1974,Eric V. Vines,"C.M.G., O.B.E."
1967,Head of East-West Contacts Department (from 1968 until 1971; Cultural Exchange from 1971 until 1977; disestablished 1977),1974-1977,Clifford F. Hill,
1968,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1826-1851,"John Bidwell, sen.",
1969,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1851-1857,Thomas Staveley,
1970,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1857-1859,Thomas L. Ward,
1971,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1860,"John Bidwell, jun.",
1972,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1860-1866,Augustus L. Coles,
1973,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1866-1869,Hon. C.W. Thomas Spring Rice,
1974,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1869-1880,William H. Wylde,C.M.G.
1975,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1880-1882,William Owen,
1976,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1882,Victor Buckley,
1977,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1882-1893,Sir H. Percy Anderson,"K.C.B., K.C.M.G."
1978,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1893-1906,William A. Cockerell,
1979,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1906,Charles A. Hopwood,C.B.
1980,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1906-1907,Rt. Hon. Sir Beilby F. Alston,"K.C.M.G., C.B."
1981,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1907-1918,Marquess of Dufferin and Ava,
1982,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1918-1933,Ernest F. Gye,C.M.G.
1983,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1933-1938,Sir David J. Montagu-Douglas-Scott,"K.C.M.G., O.B.E."
1984,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1938-1943,Sir Alexander B. Hutcheon,"K.B.E., C.M.G."
1985,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1943-1946,Sir Geoffrey C. Allchin,"K.B.E., C.M.G., M.C."
1986,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1946-1948,John W.O. Davidson,"C.M.G., O.B.E."
1987,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1948-1956,Christopher G. Kemball,"C.M.G., C.V.O."
1988,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1956-1958,Frederic F. Garner,C.M.G.
1989,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1958-1961,Dudley J. Cheke,C.M.G.
1990,Head of Consular Department (Consular and Slave Trade from 1871 until 1883; Consular and African from 1883 until 1893; Consular Division from 1996 until 2000),1961-1963,Richard P. Heppel,C.M.G.
